,iso_code,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,created_at
194249,OWID_WRL,World,2021-09-14,226372585.0,549671.0,557667.429,4652656.0,9938.0,9047.857,28745.85,69.8,70.815,590.816,1.262,1.149,0.94,5825277635.0,3357310754.0,2395856981.0,25554631.0,26292400.0,32996361.0,73.97,42.63,30.42,0.32,4190.0,14973349.0,0.19,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-09-14
194248,OWID_WRL,World,2021-09-13,225822914.0,562455.0,572797.143,4642718.0,9048.0,9128.857,28676.05,71.423,72.736,589.554,1.149,1.159,0.94,5798486684.0,3346530194.0,2384569065.0,25010365.0,33267952.0,34681857.0,73.63,42.5,30.28,0.32,4404.0,15842130.0,0.201,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-09-13
194247,OWID_WRL,World,2021-09-12,225260459.0,377355.0,558193.0,4633670.0,5653.0,8991.429,28604.627,47.918,70.882,588.405,0.718,1.142,0.94,5767177124.0,3332642008.0,2373307062.0,24537251.0,25415712.0,33774884.0,73.23,42.32,30.14,0.31,4289.0,15504352.0,0.197,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-09-12
194246,OWID_WRL,World,2021-09-11,224883104.0,478250.0,569440.429,4628017.0,8490.0,9126.714,28556.709,60.73,72.31,587.687,1.078,1.159,0.94,5733890946.0,3317755678.0,2362027670.0,24299563.0,35327328.0,33788397.0,72.81,42.13,29.99,0.31,4291.0,15615787.0,0.198,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-09-11
194245,OWID_WRL,World,2021-09-10,224404854.0,659061.0,573412.571,4619528.0,9221.0,9030.571,28495.978,83.691,72.815,586.609,1.171,1.147,0.94,5698809933.0,3303614958.0,2349109666.0,24136454.0,32495260.0,32403500.0,72.37,41.95,29.83,0.31,4115.0,14949719.0,0.19,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-09-10
194244,OWID_WRL,World,2021-09-09,223745793.0,639869.0,582678.714,4610307.0,10819.0,9249.0,28412.288,81.254,73.991,585.438,1.374,1.174,0.94,5667816027.0,3290322694.0,2336706194.0,23581665.0,38104721.0,32489377.0,71.97,41.78,29.67,0.3,4126.0,15078515.0,0.191,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-09-09
194243,OWID_WRL,World,2021-09-08,223105924.0,637011.0,588178.429,4599488.0,10166.0,9309.0,28331.034,80.891,74.69,584.065,1.291,1.182,0.94,5630275379.0,3266805304.0,2320406780.0,22931401.0,40071207.0,32109798.0,71.5,41.48,29.47,0.29,4077.0,14833517.0,0.188,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-09-08
194242,OWID_WRL,World,2021-09-07,222468913.0,655579.0,599916.857,4589322.0,10505.0,9650.0,28250.144,83.248,76.18,582.774,1.334,1.225,0.95,5590822908.0,3248824938.0,2303161635.0,22412653.0,38090791.0,32970104.0,70.99,41.26,29.25,0.28,4187.0,15729050.0,0.2,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-09-07
194241,OWID_WRL,World,2021-09-06,221813334.0,460226.0,594912.143,4578820.0,8086.0,9519.0,28166.895,58.442,75.545,581.44,1.027,1.209,0.94,5556180773.0,3232314029.0,2291612553.0,21904615.0,26919222.0,33009785.0,70.55,41.05,29.1,0.28,4192.0,15401908.0,0.196,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-09-06
194240,OWID_WRL,World,2021-09-05,221353121.0,456087.0,622660.429,4570734.0,6600.0,9722.286,28108.455,57.916,79.068,580.413,0.838,1.235,0.94,5530724227.0,3199646324.0,2202529842.0,21508626.0,25510235.0,34394126.0,70.23,40.63,27.97,0.27,4368.0,15745936.0,0.2,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-09-05
194239,OWID_WRL,World,2021-09-04,220897034.0,506055.0,622353.286,4564136.0,7817.0,9751.0,28050.539,64.261,79.029,579.575,0.993,1.238,0.95,5498881561.0,3186743475.0,2190875151.0,21308428.0,25633114.0,35316920.0,69.83,40.47,27.82,0.27,4485.0,15882378.0,0.202,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-09-04
194238,OWID_WRL,World,2021-09-03,220390979.0,723924.0,630953.857,4556319.0,10750.0,9850.714,27986.278,91.927,80.121,578.583,1.365,1.251,0.95,5472013065.0,3177957310.0,2181126471.0,21144587.0,33096353.0,37471644.0,69.49,40.36,27.7,0.27,4758.0,16844334.0,0.214,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-09-03
194237,OWID_WRL,World,2021-09-02,219667056.0,678367.0,634876.714,4545569.0,11239.0,9797.857,27894.351,86.142,80.62,577.218,1.427,1.244,0.96,5442320589.0,3166643056.0,2170700775.0,20621390.0,35447671.0,39839384.0,69.11,40.21,27.56,0.26,5059.0,17610895.0,0.224,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-09-02
194236,OWID_WRL,World,2021-09-01,218990396.0,719180.0,643174.286,4534330.0,12553.0,9855.286,27808.425,91.325,81.673,575.79,1.594,1.251,0.97,5409490908.0,3153442842.0,2159524792.0,19987221.0,46093595.0,40986002.0,68.69,40.04,27.42,0.25,5205.0,18156820.0,0.231,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-09-01
194235,OWID_WRL,World,2021-08-31,218271216.0,620546.0,645742.429,4521777.0,9588.0,9689.143,27717.1,78.8,81.999,574.196,1.218,1.23,0.97,5364039956.0,3131706845.0,2144897616.0,19312430.0,38368704.0,40665459.0,68.12,39.77,27.24,0.25,5164.0,18044776.0,0.229,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-08-31
194234,OWID_WRL,World,2021-08-30,217650670.0,654464.0,653674.571,4512470.0,9509.0,9907.0,27638.301,83.107,83.007,573.015,1.207,1.258,0.98,5323431107.0,3117220831.0,2131953797.0,18412986.0,36609774.0,41121868.0,67.6,39.58,27.07,0.23,5222.0,18725903.0,0.238,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-08-30
194233,OWID_WRL,World,2021-08-29,216996206.0,453937.0,656032.286,4502961.0,6801.0,9973.857,27555.194,57.643,83.306,571.807,0.864,1.267,0.98,5289612694.0,3105311008.0,2121936506.0,17948851.0,31969949.0,40908708.0,67.17,39.43,26.95,0.23,5195.0,18727678.0,0.238,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-08-29
194232,OWID_WRL,World,2021-08-28,216542269.0,566259.0,656031.0,4496160.0,8515.0,10107.143,27497.551,71.906,83.306,570.943,1.081,1.283,0.99,5251544626.0,3092026611.0,2109820118.0,17750320.0,40716427.0,40269707.0,66.69,39.26,26.79,0.23,5114.0,18903760.0,0.24,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-08-28
194231,OWID_WRL,World,2021-08-27,215976010.0,751384.0,655972.429,4487645.0,10380.0,10170.143,27425.644,95.414,83.298,569.862,1.318,1.291,0.99,5214129512.0,3078312728.0,2100065050.0,17555221.0,49670744.0,39032733.0,66.21,39.09,26.67,0.22,4957.0,18781654.0,0.238,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-08-27
194230,OWID_WRL,World,2021-08-26,215224626.0,736450.0,660813.571,4477265.0,11641.0,10191.857,27330.23,93.518,83.913,568.544,1.478,1.294,1.0,5161477975.0,3057089056.0,2083731740.0,17095766.0,43472834.0,37327288.0,65.54,38.82,26.46,0.22,4740.0,18731025.0,0.238,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-08-26
194229,OWID_WRL,World,2021-08-25,214488176.0,737157.0,657254.286,4465624.0,11390.0,10164.429,27236.712,93.608,83.461,567.066,1.446,1.291,1.01,5120755520.0,2593009409.0,1960048806.0,16537857.0,43849775.0,36567841.0,65.03,32.93,24.89,0.21,4644.0,18618425.0,0.236,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-08-25
194228,OWID_WRL,World,2021-08-24,213751019.0,676071.0,657078.143,4454234.0,11113.0,10083.429,27143.105,85.851,83.439,565.619,1.411,1.28,1.01,5076102696.0,2575855342.0,1947045354.0,16010525.0,41563582.0,35934491.0,64.46,32.71,24.72,0.2,4563.0,18197859.0,0.231,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-08-24
194227,OWID_WRL,World,2021-08-23,213074948.0,670968.0,657935.143,4443121.0,9977.0,10037.0,27057.254,85.203,83.548,564.208,1.267,1.275,1.01,5033163652.0,2560243481.0,1933950249.0,15475465.0,35117571.0,35679385.0,63.91,32.51,24.56,0.2,4531.0,18283809.0,0.232,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-08-23
194226,OWID_WRL,World,2021-08-22,212403980.0,453928.0,655653.286,4433144.0,7734.0,10008.714,26972.051,57.642,83.258,562.941,0.982,1.271,1.01,4999730190.0,2551163347.0,1925071932.0,14914159.0,27496966.0,35626947.0,63.49,32.4,24.45,0.19,4524.0,18723501.0,0.238,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-08-22
194225,OWID_WRL,World,2021-08-21,211950052.0,565849.0,657985.286,4425410.0,8956.0,9966.286,26914.409,71.854,83.554,561.959,1.137,1.266,1.01,4971967085.0,2543169176.0,1917697327.0,14701089.0,32057641.0,35090434.0,63.14,32.29,24.35,0.19,4456.0,18844831.0,0.239,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-08-21
194224,OWID_WRL,World,2021-08-20,211384203.0,785272.0,656776.857,4416454.0,10532.0,9939.143,26842.555,99.718,83.401,560.822,1.337,1.262,1.02,4939674166.0,2531015442.0,1909915342.0,14457736.0,37732602.0,35343572.0,62.73,32.14,24.25,0.18,4488.0,19387791.0,0.246,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-08-20
194223,OWID_WRL,World,2021-08-19,210598931.0,711535.0,659138.143,4405922.0,11449.0,9934.857,26742.838,90.354,83.7,559.485,1.454,1.262,1.02,4897905611.0,2513041715.0,1896399255.0,13914039.0,38156751.0,35912163.0,62.2,31.91,24.08,0.18,4560.0,19852827.0,0.252,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-08-19
